VENTA_ID|CAJERO_ID|COMPRADOR_ID|FECHA_VENTA|MONTO_TOTAL|CODIGO_PRODUCTO|NOMBRE_PRODUCTO|CODIGO_FAMILIA|NOMBRE_FAMILIA|CANTIDAD
501|3|189|01/09/19 18:37:07,000000000|Q.4410-.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
505|2|485|01/09/19 18:42:52,000000000|Q.-1570.|7802900056070|LECHE SEMIDESCREMADA CHOCOLATE SOPROLE 200ml|13|LÁCTEOS|1,0
518|2|40|01/09/19 18:55:21,000000000|Q.3500-.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
524|3|94|01/09/19 18:56:45,000000000|Q.-1900.|7803403002229|* TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|1,0
525|3|193|01/09/19 19:00:40,000000000|Q.4790-.|7803403000195|TORTILLA BURRERA EXTRA GRANDE 350g|1|OFERTAS ESPECIALES|1,0
526|3|262|01/09/19 19:10:45,000000000|Q.2990-.|7803473004376|MANKEKE SABOR MANJAR MARINELA 120g.|1|OFERTAS ESPECIALES|1,0
531|2|135|01/09/19 19:03:52,000000000|Q.6930-.|7802900056070|LECHE SEMIDESCREMADA CHOCOLATE SOPROLE 200ml|13|LÁCTEOS|1,0
532|3|89|01/09/19 19:03:28,000000000|Q.2870-.|7801610333129|COCACOLA ORIGINAL RETORNABLE 3L.|11|BEBIDAS COCA COLA|1,0
533|3|145|01/09/19 19:04:19,000000000|Q.-1200.|7801930000923|VIENESAS PF DE PAVO 5UN.|1|OFERTAS ESPECIALES|2,0
535|3|8|01/09/19 19:04:53,000000000|Q.-880.|7802215501401|GALLETAS AGUA COSTA 210g.|4|CONFITES-GALLETAS|1,0
536|3|237|01/09/19 19:05:23,000000000|Q.4350-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
537|2|191|01/09/19 19:08:04,000000000|Q.6150-.|7809604028099|* TRIAL * TRI|10|ART.LIMPIEZA|1,0
537|2|439|01/09/19 19:08:04,000000000|Q.6150-.|7803403002304|TORTILLA GRANDOTA XXL 620g 8UN.|1|OFERTAS ESPECIALES|1,0
542|3|382|01/09/19 19:15:16,000000000|Q.2880-.|7802900001308|* TRIAL * TRIAL * TRIAL *|13|LÁCTEOS|1,0
544|3|367|01/09/19 19:13:05,000000000|Q.3270-.|5411916117976|PRIMAVERA DITRON 200g.|1|OFERTAS ESPECIALES|1,0
546|3|149|01/09/19 19:20:03,000000000|Q.-2050.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
548|3|466|01/09/19 19:17:19,000000000|Q.18990-.|7806500403876|ELITE MAXI ROLLO|1|OFERTAS ESPECIALES|1,0
548|3|413|01/09/19 19:17:19,000000000|Q.18990-.|7805080100021|CLORO CLORINDA 1K.|1|OFERTAS ESPECIALES|1,0
548|3|74|01/09/19 19:17:19,000000000|Q.18990-.|7802215146039|* TRIAL * TRIAL * TRIAL * TRIAL * |4|CONFITES-GALLETAS|2,0
548|3|354|01/09/19 19:17:19,000000000|Q.18990-.|7802408005792|SUFLE DULCES SERRANITA 270g.|1|OFERTAS ESPECIALES|1,0
548|3|92|01/09/19 19:17:19,000000000|Q.18990-.|7801610002285|* TRIAL * TRIAL * TR|11|BEBIDAS COCA COLA|2,0
549|2|300|01/09/19 19:18:02,000000000|Q.5040-.|7809562401354|MERMELADA FRAMBUESA PERELLO 250g. |1|OFERTAS ESPECIALES|1,0
549|2|365|01/09/19 19:18:02,000000000|Q.5040-.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
549|2|413|01/09/19 19:18:02,000000000|Q.5040-.|7613030264088|COLADO POLLO Y VERDURAS NATURNES NESTLE 215g|1|OFERTAS ESPECIALES|1,0
549|2|325|01/09/19 19:18:02,000000000|Q.5040-.|7803473300034|* TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
550|3|111|01/09/19 19:22:58,000000000|Q.9790-.|7613030049883|LECHE CONDENSADA AZUCARADA NESTLE 397g|1|OFERTAS ESPECIALES|1,0
550|3|166|01/09/19 19:22:58,000000000|Q.9790-.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
550|3|274|01/09/19 19:22:58,000000000|Q.9790-.|7806500241294|SERVILLETAS ABOLENGO 40UN. |1|OFERTAS ESPECIALES|1,0
550|3|418|01/09/19 19:22:58,000000000|Q.9790-.|7802615005516|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
550|3|120|01/09/19 19:22:58,000000000|Q.9790-.|7802705618398|POSTRE ALMENDRADO CARTE DOR 569g |1|OFERTAS ESPECIALES|1,0
550|3|328|01/09/19 19:22:58,000000000|Q.9790-.|7501013118032|JUGO JUMEX SABOR MANGO 335ml|8|JUGOS-NECTAR|1,0
551|2|240|01/09/19 19:20:38,000000000|Q.-1740.|7802575220783|* TRIAL * TRIAL * TRIAL * TRIAL * |8|JUGOS-NECTAR|1,0
553|2|487|01/09/19 19:22:14,000000000|Q.5500-.|7802810031112|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
553|2|433|01/09/19 19:22:14,000000000|Q.5500-.|7802920777542|LECHE ENTERA COLUN 1L.|13|LÁCTEOS|1,0
556|3|288|01/09/19 19:56:33,000000000|Q.5680-.|7804920012166|JABON LIQUIDO BALLERINA YOGHURT Y ARANDANOS 900ml|9|ART.ASEO PERSONAL|1,0
556|3|298|01/09/19 19:56:33,000000000|Q.5680-.|7806500731085|PAÑALES DESECHABLES BABY SEC XXG 16UN.|1|OFERTAS ESPECIALES|1,0
561|3|354|01/09/19 19:26:33,000000000|Q.-850.|7801610125250|FANTA SABOR NARANJA RETORNABLE 1.25L.|11|BEBIDAS COCA COLA|1,0
565|3|175|01/09/19 19:30:48,000000000|Q.8420-.|7613037484854|TRITON MCKAY 125ml|1|OFERTAS ESPECIALES|3,0
565|3|92|01/09/19 19:30:48,000000000|Q.8420-.|7804609730268|* TRIAL * TRIAL * TRIAL *|10|ART.LIMPIEZA|1,0
566|2|203|01/09/19 19:30:25,000000000|Q.-950.|7802810006844|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
568|3|48|01/09/19 19:31:33,000000000|Q.-900.|7802900056070|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TR|13|LÁCTEOS|1,0
570|3|478|01/09/19 19:32:52,000000000|Q.7300-.|7808743601934|* TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
574|2|152|01/09/19 19:35:52,000000000|Q.2580-.|7809637200028|* TRIAL * TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
575|2|144|01/09/19 19:39:50,000000000|Q.5550-.|7802000009303|LAYS STAX SABOR QUESO CHEDDAR 140g.|4|CONFITES-GALLETAS|2,0
575|2|161|01/09/19 19:39:50,000000000|Q.5550-.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
578|3|440|01/09/19 19:42:01,000000000|Q.7000-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
579|2|222|01/09/19 19:44:19,000000000|Q.5650-.|7802900120016|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
581|3|346|01/09/19 19:45:23,000000000|Q.7420-.|7801610323236|COCACOLA ORIGINAL DESECHABLE 3L.|11|BEBIDAS COCA COLA|1,0
589|3|400|01/09/19 19:53:18,000000000|Q.5580-.|7804617470255|* TRIAL * TRIAL * TRIAL * T|13|LÁCTEOS|2,0
607|3|73|01/09/19 20:08:53,000000000|Q.-650.|7802900001230|* TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
620|3|52|01/09/19 20:16:05,000000000|Q.3500-.|7802900600006|MARGARINA SOPROLE 125g|1|OFERTAS ESPECIALES|1,0
620|3|100|01/09/19 20:16:05,000000000|Q.3500-.|7806500401704|* TRIAL * TR|1|OFERTAS ESPECIALES|1,0
621|2|248|01/09/19 20:23:54,000000000|Q.12170-.|7622210757838|GALLETAS OREO RELLENO DE FRESA NABISCO 216g|4|CONFITES-GALLETAS|1,0
623|3|115|01/09/19 20:17:33,000000000|Q.3700-.|78019096|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
624|3|96|01/09/19 20:21:05,000000000|Q.3060-.|7801620002305|LIMON SODA RETORNABLE 2.5L|1|OFERTAS ESPECIALES|1,0
631|3|14|01/09/19 20:24:20,000000000|Q.-1690.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
636|2|96|01/09/19 20:29:13,000000000|Q.12000-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|4,0
641|2|206|01/09/19 20:33:53,000000000|Q.-2200.|7801620007867|PEPSI RETORNABLE 1/4.|12|BEBIDAS C.C.U|1,0
642|2|368|01/09/19 20:34:28,000000000|Q.-2000.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
642|2|111|01/09/19 20:34:28,000000000|Q.-2000.|7804617470255|LECHE ENTERA PITRUFQUEN 1L.|13|LÁCTEOS|1,0
644|3|381|01/09/19 20:37:04,000000000|Q.3000-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
646|3|462|01/09/19 20:37:18,000000000|Q.-1500.|7803473214058|PAN HOT DOG IDEAL 415g 8UN|1|OFERTAS ESPECIALES|1,0
647|3|328|01/09/19 20:44:14,000000000|Q.5250-.|7613037076820|TRENCITO NESTLE 70g.|1|OFERTAS ESPECIALES|1,0
647|3|132|01/09/19 20:44:14,000000000|Q.5250-.|7622210757838|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * T|4|CONFITES-GALLETAS|1,0
648|2|440|01/09/19 20:39:48,000000000|Q.-2200.|78021020|BELMONT DE 10|7|CIGARROS|1,0
652|3|24|01/09/19 20:45:14,000000000|Q.-1540.|7801620011666|NECTAR WATTS SABOR DURAZNO 300ml|1|OFERTAS ESPECIALES|1,0
657|3|488|01/09/19 20:48:42,000000000|Q.-1800.|7802225640770|GALLETAS BON O BON ARCOR 95g|4|CONFITES-GALLETAS|2,0
658|3|294|01/09/19 20:50:13,000000000|Q.4400-.|7613037506211|MEGA DE MARACUYA NESTLE 90ml|1|OFERTAS ESPECIALES|2,0
658|3|57|01/09/19 20:50:13,000000000|Q.4400-.|7802000009303|* TRIAL * TRIAL * TRIAL * TRIAL * T|4|CONFITES-GALLETAS|1,0
663|2|458|01/09/19 20:55:19,000000000|Q.-1700.|7801620001223|KEM DESECHABLE 3L|1|OFERTAS ESPECIALES|1,0
668|3|352|01/09/19 20:58:16,000000000|Q.-2300.|7793670000083|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
669|2|13|01/09/19 20:58:40,000000000|Q.-2400.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
669|2|391|01/09/19 20:58:40,000000000|Q.-2400.|7805040001832|CLORO INGENIX VIRGINIA 900ml|1|OFERTAS ESPECIALES|1,0
673|3|225|01/09/19 21:02:38,000000000|Q.4500-.|7802225640770|GALLETAS BON O BON ARCOR 95g|4|CONFITES-GALLETAS|1,0
674|2|498|01/09/19 21:03:48,000000000|Q.2910-.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
674|2|252|01/09/19 21:03:48,000000000|Q.2910-.|7800004369836|TAPSIN DE NOCHE ANTIGRIPAL 5g|1|OFERTAS ESPECIALES|2,0
681|3|240|01/09/19 21:16:39,000000000|Q.4100-.|7613036566377|POSTRE SAHNE-NUSS NESTLE 900ml|1|OFERTAS ESPECIALES|1,0
682|2|86|01/09/19 21:15:20,000000000|Q.4050-.|7802710835117|POSTRE MORA CREMA NESTLE 1L.|1|OFERTAS ESPECIALES|1,0
686|3|259|01/09/19 21:20:16,000000000|Q.2760-.|7800120170125|VIVO AVENA INSTANTANEA 750g.|1|OFERTAS ESPECIALES|1,0
687|2|225|01/09/19 21:24:32,000000000|Q.-2200.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
689|3|183|01/09/19 21:22:21,000000000|Q2500|7801620014681|PEPSI DESECHABLE 2.0L |12|BEBIDAS C.C.U|2,0
690|3|217|01/09/19 21:24:34,000000000|Q.-900.|7801505231912|* TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
691|2|373|01/09/19 21:26:21,000000000|Q.-1400.|7800120170125|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
692|3|166|01/09/19 21:28:42,000000000|Q.5430-.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
694|2|234|01/09/19 21:31:03,000000000|Q.4900-.|7802820700435|NECTAR DE MANZANA NATURAL ANDINA DEL VALLE 1.5L.|1|OFERTAS ESPECIALES|1,0
698|3|424|01/09/19 21:32:02,000000000|Q.2880-.|7613030049883|LECHE CONDENSADA AZUCARADA NESTLE 397g|1|OFERTAS ESPECIALES|1,0
699|3|253|01/09/19 21:45:50,000000000|Q.5420-.|7801620001223|KEM DESECHABLE 3L|1|OFERTAS ESPECIALES|1,0
700|2|82|01/09/19 21:33:45,000000000|Q.-1050.|7891515492816|* TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
700|2|139|01/09/19 21:33:45,000000000|Q.-1050.|7801930003139|PATE SABOR JAMON PF 125g.|1|OFERTAS ESPECIALES|1,0
705|2|155|01/09/19 21:42:00,000000000|Q.5600-.|7805000169459|QUIX LIM.200ml|10|ART.LIMPIEZA|1,0
705|2|408|01/09/19 21:42:00,000000000|Q.5600-.|7613030447979|MILO NESTLE 150g|1|OFERTAS ESPECIALES|1,0
705|2|236|01/09/19 21:42:00,000000000|Q.5600-.|7802920777542|LECHE ENTERA COLUN 1L.|13|LÁCTEOS|1,0
706|2|137|01/09/19 22:03:19,000000000|Q.-1000.|7800004369836|TAPSIN DE NOCHE ANTIGRIPAL 5g|1|OFERTAS ESPECIALES|1,0
709|3|419|01/09/19 21:53:42,000000000|Q.4200-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
715|2|334|01/09/19 22:07:35,000000000|Q.-1900.|7801300000409|* TRIAL * TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
718|3|487|01/09/19 22:08:42,000000000|Q.-1950.|7702018880409|RASTRILLO GILLETTE |1|OFERTAS ESPECIALES|1,0
719|2|2|01/09/19 22:09:50,000000000|Q.-1900.|7803473004277|* TRIAL * TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
719|2|140|01/09/19 22:09:50,000000000|Q.-1900.|7803473543189|GANSITO SABOR VAINILLA CON FRUTILLA 50g.|1|OFERTAS ESPECIALES|1,0
722|3|437|01/09/19 22:14:47,000000000|Q.-1500.|7802408001183|GALLE. CARIOCA CREMA VAINILLA FRUNA 140g.|1|OFERTAS ESPECIALES|1,0
727|3|217|01/09/19 22:27:55,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
735|7|398|02/09/19 08:58:12,000000000|Q.3440-.|7809611700513|* TRIAL * TRIAL * TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|3,0
738|7|73|02/09/19 09:02:51,000000000|Q.-450.|7805080100014|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
751|7|358|02/09/19 09:25:51,000000000|Q.2950-.|7803473004741|ROLLO MARINELA 50g|1|OFERTAS ESPECIALES|2,0
751|7|291|02/09/19 09:25:51,000000000|Q.2950-.|7809611709622|CHURRASCO DE VACUNO KING 90g 3UN.|1|OFERTAS ESPECIALES|2,0
753|7|297|02/09/19 09:27:54,000000000|Q.-750.|7808731302669|AGUA MC LIFE SIN GAS 3L.|1|OFERTAS ESPECIALES|1,0
757|7|50|02/09/19 09:51:11,000000000|Q.3730-.|7790580200114|* TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
757|7|351|02/09/19 09:51:11,000000000|Q.3730-.|7802900001308|LECHE NATURAL SOPROLE 1L.|13|LÁCTEOS|1,0
763|7|486|02/09/19 09:39:23,000000000|Q.3060-.|7801610000540|COCACOLA RETORNABLE SIN AZUCAR 1.25L.|11|BEBIDAS COCA COLA|1,0
770|7|200|02/09/19 09:48:54,000000000|Q.-660.|7802200133426|FULL LIMON AMBROFOLI 27g|1|OFERTAS ESPECIALES|1,0
773|7|354|02/09/19 09:55:05,000000000|Q.-300.|HUEVO|Huevo|1|OFERTAS ESPECIALES|3,0
775|7|238|02/09/19 10:04:20,000000000|Q.-2330.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
776|7|277|02/09/19 10:00:53,000000000|Q.-2000.|78018853|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
781|7|422|02/09/19 10:09:50,000000000|Q.-1000.|7809604028099|CONFORT SCOTT|10|ART.LIMPIEZA|1,0
782|7|241|02/09/19 10:10:21,000000000|Q.-150.|7804920041333|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TRIAL *|9|ART.ASEO PERSONAL|1,0
783|7|276|02/09/19 10:13:07,000000000|Q.-680.|7802900056025|LECHE SEMIDESCREMADA FRUTILLA SOPROLE 200ml |13|LÁCTEOS|1,0
783|7|116|02/09/19 10:13:07,000000000|Q.-680.|7613032464042|GALLETAS MINI TRITON SABOR VAINILLA MCKAY 40g.|4|CONFITES-GALLETAS|1,0
784|7|386|02/09/19 10:15:06,000000000|Q.3200-.|78019058|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
791|7|80|02/09/19 10:33:10,000000000|Q.-1520.|HUEVO|Huevo|1|OFERTAS ESPECIALES|3,0
792|7|213|02/09/19 10:34:10,000000000|Q.-950.|7803473004840|PINGUINOS SABOR CHOCOLATE MARINELA 120g.|4|CONFITES-GALLETAS|1,0
796|7|79|02/09/19 10:41:12,000000000|Q.3000-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
812|7|179|02/09/19 11:36:30,000000000|Q.-490.|7802351311001|MOSTAZA DON JUAN 100g|1|OFERTAS ESPECIALES|1,0
814|7|396|02/09/19 11:39:56,000000000|Q.-1550.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
819|7|30|02/09/19 11:48:34,000000000|Q.-1700.|7801620017552|PEPSI DESECHABLE 3L|12|BEBIDAS C.C.U|1,0
821|7|193|02/09/19 11:47:28,000000000|Q.-990.|7805025693731|CLOROX ROPA QUITAMANCHAS COLORES VIVOS 370g|1|OFERTAS ESPECIALES|1,0
822|7|377|02/09/19 11:50:51,000000000|Q.6220-.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
824|7|186|02/09/19 11:52:32,000000000|Q.3050-.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
828|7|499|02/09/19 11:56:17,000000000|Q.2700-.|HUEVO|Huevo|1|OFERTAS ESPECIALES|4,0
864|7|392|02/09/19 12:48:58,000000000|Q.-2000.|7801610002285|FANTA RETORNABLE 2L.|11|BEBIDAS COCA COLA|1,0
890|7|364|02/09/19 13:25:37,000000000|Q.4200-.|2 CACHANTUN|2 CACHANTUN 1600 ML.|1|OFERTAS ESPECIALES|1,0
895|7|435|02/09/19 13:33:02,000000000|Q.-2320.|HUEVO|Huevo|1|OFERTAS ESPECIALES|10,0
898|7|468|02/09/19 13:37:17,000000000|Q.-650.|7805000169459|QUIX LIM.200ml|10|ART.LIMPIEZA|1,0
900|7|137|02/09/19 13:36:15,000000000|Q.-1000.|7802820671988|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
902|7|158|02/09/19 13:46:15,000000000|Q.3700-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
903|7|117|02/09/19 13:51:49,000000000|Q.-1250.|7801620016203|* TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
904|7|15|02/09/19 13:54:55,000000000|Q.6750-.|7802000009969|GATOLATE SABOR CHOCOLATE EVERCRISP 30g|4|CONFITES-GALLETAS|1,0
905|7|478|02/09/19 13:50:42,000000000|Q.-750.|7802950022322|CREMA DE LECHE NESTLE 200ml |1|OFERTAS ESPECIALES|1,0
912|7|266|02/09/19 14:06:48,000000000|Q.-2000.|7801620006648|+MAS SIN GAS UVA SIN AZUCAR 1600ml|1|OFERTAS ESPECIALES|1,0
918|7|224|02/09/19 14:09:02,000000000|Q.-2400.|7613030612339|SUPER8 NESTLE 29g|1|OFERTAS ESPECIALES|8,0
951|7|152|02/09/19 14:48:34,000000000|Q.3950-.|7805080100021|CLORO CLORINDA 1K.|1|OFERTAS ESPECIALES|1,0
951|7|433|02/09/19 14:48:34,000000000|Q.3950-.|7802500000053|SPAGHETTI 5 LUCCHETTI 400g.|1|OFERTAS ESPECIALES|1,0
956|7|278|02/09/19 14:53:09,000000000|Q.-2000.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
958|7|490|02/09/19 15:04:08,000000000|Q.-350.|78007505|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
967|3|359|02/09/19 15:31:17,000000000|Q.-2290.|7802950008777|POLVO DE HORNEAR IMPERIAL 100g|1|OFERTAS ESPECIALES|1,0
967|3|61|02/09/19 15:31:17,000000000|Q.-2290.|7805000313616|DETERGENTE ALOE VERA OMO 400g.|10|ART.LIMPIEZA|1,0
967|3|395|02/09/19 15:31:17,000000000|Q.-2290.|5411916117976|* TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|1,0
968|3|184|02/09/19 15:32:22,000000000|Q.-500.|HUEVO|Huevo|1|OFERTAS ESPECIALES|5,0
969|3|350|02/09/19 15:33:00,000000000|Q.-500.|HUEVO|Huevo|1|OFERTAS ESPECIALES|5,0
970|3|23|02/09/19 15:40:20,000000000|Q.-1640.|7805000314811|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
973|3|498|02/09/19 15:43:21,000000000|Q.-2350.|7802820559002|NECTAR DE KIWI SIN AZUCAR ANDINA DEL VALLE 1.5L|1|OFERTAS ESPECIALES|1,0
975|2|47|02/09/19 16:07:03,000000000|Q.-1710.|7805000314811|KOLORIX BLESLER 59g|1|OFERTAS ESPECIALES|1,0
978|3|66|02/09/19 15:58:52,000000000|Q.6890-.|7809637200028|ARROZ GR. LARGO GRADO 2 OREGON 1kg.|1|OFERTAS ESPECIALES|1,0
984|3|180|02/09/19 16:12:30,000000000|Q.-1200.|7801800100012|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
998|3|36|02/09/19 16:43:13,000000000|Q.-1800.|7801930006420|* TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
999|2|466|02/09/19 16:50:03,000000000|Q.-2100.|78019041|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
1000|3|409|02/09/19 16:47:37,000000000|Q.7050-.|7622210661982|GALLETAS OREO ORIGINAL 14UN.|4|CONFITES-GALLETAS|1,0
1002|2|274|02/09/19 16:54:24,000000000|Q.-1650.|7500478012473|* TRIAL * TRIAL * TR|4|CONFITES-GALLETAS|1,0
1008|2|258|02/09/19 17:10:21,000000000|Q.3900-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
1008|2|357|02/09/19 17:10:21,000000000|Q.3900-.|7802000010729|* TRIAL * TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
1010|2|183|02/09/19 17:21:42,000000000|Q.-1500.|7802000010873|LAYS STAX SABOR A PIZZA 140g.|4|CONFITES-GALLETAS|1,0
1011|2|160|02/09/19 17:22:46,000000000|Q.-1550.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
1012|2|483|02/09/19 17:24:04,000000000|Q.-1350.|7802820700015|NECTAR DE NARANJA ANDINA DEL VALLE 300ml|1|OFERTAS ESPECIALES|1,0
1017|2|319|02/09/19 17:36:50,000000000|Q.2570-.|7802500000053|* TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
1019|2|124|02/09/19 17:38:39,000000000|Q.3520-.|7801300000706|SALTEADO CHAPSUI FRUTOS DEL MAIPO 500g. |1|OFERTAS ESPECIALES|2,0
1027|2|357|02/09/19 18:10:14,000000000|Q.4020-.|7613037484724|TRITON MCKAY 90ml|1|OFERTAS ESPECIALES|1,0
1030|2|471|02/09/19 18:11:38,000000000|Q.-1150.|7809611700865|HAMBURGUESA DE POLLO LA CRIANZA 100g.|1|OFERTAS ESPECIALES|1,0
1034|3|252|02/09/19 18:20:16,000000000|Q.-1800.|9002490221010|RED BULL ENERGY DRINK |1|OFERTAS ESPECIALES|1,0
1035|3|255|02/09/19 18:23:05,000000000|Q.3050-.|7802820700015|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|2,0
1044|2|188|02/09/19 18:30:30,000000000|Q.3000-.|7622210757838|GALLETAS OREO RELLENO DE FRESA NABISCO 216g|4|CONFITES-GALLETAS|1,0
1044|2|464|02/09/19 18:30:30,000000000|Q.3000-.|78018853|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
1048|3|427|02/09/19 18:35:06,000000000|Q.7990-.|7613035760066|LECHE ENTERA NIDO 200ml|13|LÁCTEOS|1,0
1051|3|49|02/09/19 18:36:58,000000000|Q.4030-.|7804619060065|* TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
1055|3|164|02/09/19 18:37:37,000000000|Q.-2000.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
1058|3|70|02/09/19 18:43:55,000000000|Q.-2000.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
1060|2|72|02/09/19 18:46:19,000000000|Q.7100-.|7802200840263|CHOCOLATE GOLDEN NUSS 140g|4|CONFITES-GALLETAS|1,0
1060|2|139|02/09/19 18:46:19,000000000|Q.7100-.|7803473004840|PINGUINOS SABOR CHOCOLATE MARINELA 120g.|4|CONFITES-GALLETAS|1,0
1062|3|74|02/09/19 18:51:36,000000000|Q.2740-.|7802408005884|* TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
1069|3|80|02/09/19 18:52:27,000000000|Q.-1390.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
1079|3|379|02/09/19 19:02:20,000000000|Q.-1880.|7801300012075|CHOCO SUELTOS FRUTOS DEL MAIPO 200g.|1|OFERTAS ESPECIALES|1,0
1081|3|215|02/09/19 19:05:30,000000000|Q.-2200.|7802200266032|* TRIAL * TRIAL * TRIAL * TRI|8|JUGOS-NECTAR|2,0
1084|3|375|02/09/19 19:07:35,000000000|Q.-800.|7801620004453|KEM RETORNABLE 1/4.|1|OFERTAS ESPECIALES|1,0
1088|3|232|02/09/19 19:12:02,000000000|Q.-750.|7801875032010|TÉ SUPREMO 40g. 20UN.|1|OFERTAS ESPECIALES|1,0
1089|2|65|02/09/19 19:12:01,000000000|Q.-1850.|7803473004307|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|2,0
1089|2|72|02/09/19 19:12:01,000000000|Q.-1850.|7802575222916|JUGO SPRIM DURAZNO 1L 35g|8|JUGOS-NECTAR|1,0
1091|3|398|02/09/19 19:15:07,000000000|Q.4180-.|7800004369836|TAPSIN DE NOCHE ANTIGRIPAL 5g|1|OFERTAS ESPECIALES|1,0
